Date;Heure;prod_eolienne_MWh;prod_solaire_MWh
2023-09-09;18:00;726;2066
2023-09-04;03:00;6597;1
2023-09-10;01:00;3441;1
2023-09-04;04:00;6885;2
2023-09-10;02:00;3756;1
2023-09-04;17:00;6217;3731
2023-09-10;07:00;2757;88
2023-09-05;00:00;7326;1
2023-09-10;13:00;1874;6849
2023-09-05;04:00;6516;2
2023-09-10;14:00;2039;6740
2023-09-05;05:00;6506;3
2023-09-10;18:00;1121;1964
2023-09-05;11:00;2125;5429
2023-09-10;22:00;2824;1
2023-09-05;15:00;1290;6015
2023-09-11;01:00;2236;1
2023-09-05;20:00;1670;24
2023-09-11;03:00;1479;1
2023-09-06;01:00;2995;1
2023-09-11;13:00;1388;5702
2023-09-06;07:00;2227;109
2023-09-11;15:00;995;4967
2023-09-06;14:00;900;6713
2023-09-11;18:00;1359;1502
2023-09-07;03:00;2383;1
2023-09-12;21:00;996;1
2023-09-07;10:00;1058;4701
2023-09-13;01:00;1325;1
2023-09-07;13:00;830;6876
2023-09-13;02:00;1219;1
2023-09-07;15:00;923;6268
2023-09-13;12:00;876;4486
2023-09-08;06:00;1186;5
2023-09-13;13:00;813;4787
2023-09-08;07:00;1139;98
2023-09-13;14:00;871;4850
2023-09-09;00:00;1897;1
2023-09-13;18:00;1156;1664
2023-09-09;01:00;1586;1
2023-09-13;23:00;1397;1
2023-09-09;10:00;746;4741
2023-09-14;02:00;944;1
2023-09-09;16:00;787;5422
2023-09-14;03:00;824;1
2023-09-10;05:00;2677;2
2023-09-14;06:00;688;4
2023-09-10;08:00;2643;934
2023-09-14;15:00;208;5482
2023-09-10;09:00;1930;2625
2023-09-15;06:00;2916;4
2023-09-10;15:00;1887;6193
2023-09-15;07:00;3289;56
2023-09-10;17:00;1278;3707
2023-09-15;09:00;2424;2730
2023-09-10;19:00;1101;450
2023-09-15;12:00;1608;6309
2023-09-10;23:00;2931;1
2023-09-15;16:00;1952;4229
2023-09-11;02:00;1772;1
2023-09-15;18:00;2256;1057
2023-09-11;05:00;1165;3
2023-09-16;00:00;4752;1
2023-09-11;16:00;985;4183
2023-09-16;01:00;4368;1
2023-09-12;09:00;395;1734
2023-09-16;02:00;4029;1
2023-09-12;10:00;302;2803
2023-09-16;14:00;3508;4693
2023-09-12;13:00;950;4013
2023-09-16;22:00;2367;1
2023-09-12;22:00;1264;1
2023-09-17;00:00;2463;1
2023-09-13;03:00;1310;1
2023-09-17;03:00;2842;1
2023-09-13;09:00;1028;1528
2023-09-17;05:00;2867;2
2023-09-13;17:00;1102;2949
2023-09-17;10:00;2546;2843
2023-09-13;21:00;1598;1
2023-09-17;12:00;2597;4579
2023-09-13;22:00;1549;1
2023-09-17;20:00;3906;4
2023-09-14;07:00;721;51
2023-09-18;08:00;6613;444
2023-09-14;10:00;368;4276
2023-09-18;14:00;10393;4464
2023-09-14;17:00;278;3487
2023-09-19;03:00;3856;1
2023-09-14;18:00;341;1849
2023-09-19;05:00;3705;3
2023-09-15;00:00;3073;1
2023-09-19;12:00;9204;5776
2023-09-15;01:00;3000;1
2023-09-19;23:00;6818;1
2023-09-15;11:00;1280;5667
2023-09-20;01:00;7117;1
2023-09-15;13:00;2130;6415
2023-09-20;04:00;4351;2
2023-09-15;14:00;2182;6044
2023-09-20;13:00;7352;2874
2023-09-15;23:00;4904;1
2023-09-20;15:00;10746;3976
2023-09-16;07:00;2577;35
2023-09-20;16:00;11168;3402
2023-09-16;10:00;3113;2787
2023-09-20;23:00;11325;1
2023-09-16;12:00;3907;4361
2023-09-21;00:00;11200;1
2023-09-16;18:00;1835;1026
2023-09-21;02:00;9963;1
2023-09-17;06:00;2725;3
2023-09-21;03:00;9625;1
2023-09-17;08:00;3115;535
2023-09-21;09:00;5766;845
2023-09-17;16:00;2885;2472
2023-09-21;10:00;4679;1323
2023-09-18;00:00;5451;1
2023-09-21;15:00;6308;2369
2023-09-18;02:00;5153;1
2023-09-21;21:00;6020;1
2023-09-18;03:00;5920;1
2023-09-21;22:00;6542;1
2023-09-18;06:00;6100;3
2023-09-22;07:00;6644;18
2023-09-18;07:00;6347;16
2023-09-22;08:00;6421;415
2023-09-18;18:00;9840;1293
2023-09-22;09:00;6016;1482
2023-09-18;20:00;8394;1
2023-09-22;10:00;6069;2813
2023-09-19;01:00;3900;1
2023-09-22;14:00;8060;5090
2023-09-19;10:00;6042;4042
2023-09-22;19:00;5354;177
2023-09-19;13:00;9450;5691
2023-09-23;01:00;5230;1
2023-09-19;17:00;8874;3223
2023-09-23;02:00;4689;1
2023-09-20;08:00;8423;507
2023-09-23;03:00;4162;1
2023-09-20;10:00;8325;3448
2023-09-23;07:00;2888;29
2023-09-20;17:00;10503;2481
2023-09-23;08:00;2803;656
2023-09-20;18:00;9197;1199
2023-09-23;17:00;2294;3214
2023-09-21;06:00;6899;1
2023-09-23;23:00;1324;1
2023-09-21;07:00;6202;16
2023-09-24;04:00;2471;2
2023-09-21;11:00;3733;1673
2023-09-24;09:00;3587;2836
2023-09-21;12:00;3673;1965
2023-09-24;17:00;4018;3651
2023-09-21;16:00;5997;1928
2023-09-24;19:00;3785;186
2023-09-21;18:00;5782;670
2023-09-24;21:00;6427;2
2023-09-22;01:00;7584;1
2023-09-25;04:00;3842;2
2023-09-22;22:00;6366;1
2023-09-25;06:00;2793;4
2023-09-22;23:00;6370;1
2023-09-25;08:00;1753;739
2023-09-23;06:00;3127;4
2023-09-25;11:00;297;5742
2023-09-23;11:00;1427;5331
2023-09-26;02:00;1874;1
2023-09-23;12:00;1859;5703
2023-09-26;06:00;2783;3
2023-09-23;21:00;1047;2
2023-09-26;07:00;3166;26
2023-09-24;11:00;3290;5671
2023-09-26;11:00;949;5423
2023-09-24;15:00;2865;3805
2023-09-26;21:00;923;1
2023-09-24;20:00;4895;3
2023-09-27;00:00;674;1
2023-09-25;00:00;6544;1
2023-09-27;12:00;2411;5933
2023-09-25;01:00;5974;1
2023-09-28;11:00;672;4934
2023-09-25;05:00;3374;3
2023-09-28;16:00;2681;4593
2023-09-25;13:00;165;6734
2023-09-28;17:00;2747;3025
2023-09-25;18:00;208;1450
2023-09-29;05:00;8321;2
2023-09-25;19:00;225;159
2023-09-29;17:00;3719;2495
2023-09-26;00:00;1387;1
2023-09-30;01:00;787;1
2023-09-26;17:00;813;3157
2023-09-30;07:00;888;16
2023-09-27;02:00;378;1
2023-09-30;10:00;616;3962
2023-09-27;03:00;386;1
2023-09-30;12:00;456;5966
2023-09-27;05:00;698;3
2023-09-30;19:00;507;97
2023-09-27;10:00;2189;4119
2023-09-30;22:00;1033;1
2023-09-27;20:00;6215;1
2023-09-27;21:00;6397;1
2023-09-27;22:00;5959;1
2023-09-28;00:00;5355;1
2023-09-28;01:00;4659;1
2023-09-28;02:00;3840;1
2023-09-28;04:00;2258;1
2023-09-28;05:00;1765;2
2023-09-28;06:00;1413;4
2023-09-28;08:00;1313;481
2023-09-28;09:00;1058;1911
2023-09-28;10:00;615;3684
2023-09-28;21:00;3966;1
2023-09-28;23:00;5510;1
2023-09-29;13:00;6773;5169
2023-09-29;21:00;1830;1
2023-09-30;03:00;598;1
2023-09-30;06:00;790;2
2023-09-30;08:00;1028;515
2023-09-30;20:00;584;3
2023-09-01;05:00;4777;2
2023-09-01;06:00;5116;4
2023-09-01;12:00;4189;5922
2023-09-01;13:00;3642;6112
2023-09-01;19:00;1183;672
2023-09-02;05:00;2043;3
2023-09-02;07:00;1968;114
2023-09-02;11:00;1174;4353
2023-09-02;19:00;1902;501
2023-09-02;20:00;2276;27
2023-09-03;02:00;3712;1
2023-09-03;14:00;2551;6626
2023-09-03;19:00;5307;669
2023-09-04;08:00;6619;1042
2023-09-04;19:00;5841;580
2023-09-04;23:00;7602;1
2023-09-05;06:00;6616;4
2023-09-05;08:00;5643;922
2023-09-05;14:00;1461;6515
2023-09-05;16:00;1088;4978
2023-09-05;22:00;2869;1
2023-09-06;00:00;3169;1
2023-09-06;13:00;814;6792
2023-09-06;18:00;1041;1971
2023-09-06;20:00;2216;20
2023-09-07;01:00;2889;1
2023-09-07;06:00;2290;4
2023-09-07;07:00;2559;96
2023-09-07;17:00;696;3765
2023-09-07;20:00;785;29
2023-09-07;21:00;1097;3
2023-09-07;22:00;1256;2
2023-09-07;23:00;1412;1
2023-09-08;04:00;1141;2
2023-09-08;05:00;1176;3
2023-09-08;08:00;1113;1031
2023-09-08;09:00;812;2799
2023-09-08;10:00;528;4452
2023-09-08;17:00;578;3872
2023-09-09;04:00;1933;2
2023-09-09;11:00;608;5977
2023-09-09;15:00;876;6374
2023-09-09;23:00;3251;1
2023-09-10;00:00;3264;1
2023-09-10;03:00;3417;1
2023-09-10;04:00;2936;1
2023-09-10;06:00;2744;4
2023-09-10;11:00;1454;5705
2023-09-11;00:00;2615;1
2023-09-11;06:00;1327;4
2023-09-11;09:00;1165;2207
2023-09-11;10:00;916;3543
2023-09-11;11:00;946;4538
2023-09-11;21:00;1938;1
2023-09-12;00:00;1950;1
2023-09-12;12:00;550;3821
2023-09-12;20:00;981;8
2023-09-13;04:00;1268;1
2023-09-13;05:00;1183;2
2023-09-13;06:00;1105;2
2023-09-13;19:00;1194;388
2023-09-14;01:00;1087;1
2023-09-14;05:00;714;2
2023-09-14;08:00;714;799
2023-09-14;12:00;241;6261
2023-09-14;13:00;228;6352
2023-09-14;19:00;505;377
2023-09-14;20:00;959;5
2023-09-14;21:00;1844;1
2023-09-14;22:00;2517;1
2023-09-15;08:00;3383;882
2023-09-15;19:00;2496;182
2023-09-15;20:00;3139;2
2023-09-15;21:00;4153;1
2023-09-15;22:00;4755;1
2023-09-16;05:00;2878;2
2023-09-16;13:00;3998;4635
2023-09-16;19:00;1768;198
2023-09-16;20:00;1855;2
2023-09-16;23:00;2384;1
2023-09-17;07:00;2991;37
2023-09-17;13:00;2736;4555
2023-09-17;19:00;3320;131
2023-09-17;23:00;6033;1
2023-09-18;04:00;6337;2
2023-09-18;11:00;7172;4054
2023-09-18;15:00;10599;4170
2023-09-18;17:00;10727;2576
2023-09-18;23:00;7006;1
2023-09-19;04:00;3730;1
2023-09-19;06:00;5189;4
2023-09-19;08:00;5975;683
2023-09-19;11:00;7752;5193
2023-09-19;18:00;7080;1520
2023-09-19;21:00;6173;1
2023-09-19;22:00;6559;1
2023-09-20;02:00;6408;1
2023-09-20;07:00;7583;27
2023-09-20;22:00;10969;1
2023-09-21;05:00;7541;1
2023-09-21;13:00;4293;2185
2023-09-21;19:00;5415;143
2023-09-21;23:00;7175;1
2023-09-22;04:00;7047;2
2023-09-22;05:00;6777;3
2023-09-22;06:00;6670;4
2023-09-22;11:00;6229;3974
2023-09-22;16:00;8867;4064
2023-09-23;10:00;1410;4047
2023-09-23;14:00;2619;5495
2023-09-23;18:00;1807;1474
2023-09-24;03:00;2165;1
2023-09-24;05:00;2840;3
2023-09-24;08:00;3864;782
2023-09-24;10:00;2923;4783
2023-09-25;10:00;523;4476
2023-09-25;14:00;181;6573
2023-09-25;20:00;304;3
2023-09-26;01:00;1690;1
2023-09-26;03:00;1901;1
2023-09-26;04:00;2029;2
2023-09-26;08:00;3218;705
2023-09-26;14:00;620;6287
2023-09-26;19:00;804;136
2023-09-26;23:00;853;1
2023-09-27;04:00;487;2
2023-09-27;07:00;1486;23
2023-09-27;09:00;2414;2285
2023-09-27;11:00;2049;5315
2023-09-27;15:00;3887;4695
2023-09-27;17:00;4476;1990
2023-09-27;18:00;4795;776
2023-09-27;19:00;5561;79
2023-09-27;23:00;5471;1
2023-09-28;07:00;1290;19
2023-09-28;18:00;2570;1180
2023-09-29;00:00;6451;1
2023-09-29;01:00;7326;1
2023-09-29;03:00;8289;1
2023-09-29;09:00;7839;1995
2023-09-29;11:00;7999;4608
2023-09-29;15:00;5536;4525
2023-09-29;18:00;2609;1009
2023-09-29;19:00;2142;93
2023-09-29;22:00;1668;1
2023-09-29;23:00;1443;1
2023-09-30;04:00;719;1
2023-09-30;13:00;439;6269
2023-09-30;18:00;557;1183
2023-09-30;21:00;869;2
2023-09-30;23:00;1285;1
2023-09-01;00:00;4958;1
2023-09-01;01:00;4803;1
2023-09-01;08:00;5383;1022
2023-09-01;10:00;4837;4225
2023-09-01;17:00;1887;3757
2023-09-01;22:00;1107;1
2023-09-02;02:00;2018;1
2023-09-02;03:00;2259;1
2023-09-02;13:00;1364;5371
2023-09-02;14:00;1334;5404
2023-09-02;18:00;2030;1660
2023-09-03;00:00;4525;1
2023-09-03;01:00;4056;1
2023-09-03;05:00;3088;3
2023-09-03;06:00;2960;5
2023-09-03;08:00;2567;1021
2023-09-03;15:00;2813;6116
2023-09-03;21:00;7791;1
2023-09-04;02:00;6630;1
2023-09-04;06:00;7266;5
2023-09-04;09:00;4973;2701
2023-09-04;12:00;4007;6350
2023-09-04;15:00;5040;6113
2023-09-05;01:00;7059;1
2023-09-05;10:00;2706;4121
2023-09-05;23:00;3137;1
2023-09-06;05:00;2267;3
2023-09-06;16:00;919;5193
2023-09-06;17:00;941;3762
2023-09-06;22:00;3127;1
2023-09-06;23:00;3100;1
2023-09-08;00:00;1350;1
2023-09-08;02:00;1040;1
2023-09-08;03:00;1147;1
2023-09-08;18:00;602;2038
2023-09-08;20:00;1073;18
2023-09-09;06:00;2094;6
2023-09-10;10:00;1562;4344
2023-09-10;16:00;1506;5096
2023-09-10;20:00;1529;11
2023-09-10;21:00;2292;1
2023-09-11;04:00;1328;2
2023-09-11;12:00;1062;5242
2023-09-11;17:00;1122;2929
2023-09-11;19:00;1455;302
2023-09-11;20:00;1668;6
2023-09-11;22:00;2092;1
2023-09-12;01:00;1446;1
2023-09-12;04:00;719;2
2023-09-12;08:00;507;591
2023-09-12;17:00;1492;2033
2023-09-12;19:00;1174;266
2023-09-13;07:00;1092;33
2023-09-13;10:00;1080;2678
2023-09-13;11:00;993;3724
2023-09-13;16:00;1071;3814
2023-09-14;00:00;1212;1
2023-09-14;04:00;747;2
2023-09-14;23:00;2919;1
2023-09-15;02:00;2834;1
2023-09-15;03:00;2692;1
2023-09-15;15:00;2075;5417
2023-09-15;17:00;1960;2523
2023-09-16;09:00;2743;1484
2023-09-16;15:00;2697;4293
2023-09-16;16:00;2338;3403
2023-09-16;17:00;1999;2330
2023-09-16;21:00;2163;1
2023-09-17;02:00;3014;1
2023-09-17;14:00;2723;3841
2023-09-17;17:00;3069;1543
2023-09-17;21:00;4830;1
2023-09-18;01:00;4146;1
2023-09-18;05:00;6355;2
2023-09-18;13:00;9827;4640
2023-09-19;00:00;5918;1
2023-09-19;07:00;5776;35
2023-09-19;15:00;9788;5173
2023-09-19;16:00;9822;4554
2023-09-19;20:00;5716;1
2023-09-20;09:00;8263;1755
2023-09-20;11:00;9174;4438
2023-09-20;20:00;9118;1
2023-09-21;01:00;10542;1
2023-09-21;08:00;6161;289
2023-09-22;00:00;7252;1
2023-09-22;13:00;7203;5228
2023-09-22;18:00;7129;1180
2023-09-23;00:00;5882;1
2023-09-23;04:00;3718;2
2023-09-23;05:00;3347;3
2023-09-23;09:00;1944;2300
2023-09-23;15:00;2762;5065
2023-09-23;19:00;1335;201
2023-09-24;06:00;3180;4
2023-09-24;12:00;3139;4225
2023-09-24;14:00;3022;4136
2023-09-25;02:00;5261;1
2023-09-25;03:00;4485;1
2023-09-25;09:00;1127;2643
2023-09-25;12:00;189;6514
2023-09-25;15:00;206;6030
2023-09-25;17:00;223;3427
2023-09-26;05:00;2362;3
2023-09-26;15:00;656;5607
2023-09-26;16:00;732;4607
2023-09-26;18:00;887;1328
2023-09-26;20:00;756;2
2023-09-27;01:00;473;1
2023-09-28;03:00;3121;1
2023-09-28;14:00;1862;5980
2023-09-28;15:00;2321;5571
2023-09-28;20:00;3007;2
2023-09-28;22:00;4544;1
2023-09-29;04:00;8323;2
2023-09-29;06:00;8203;2
2023-09-29;10:00;7852;3531
2023-09-29;12:00;7271;5045
2023-09-29;14:00;6068;5020
2023-09-29;16:00;4863;3747
2023-09-29;20:00;2012;1
2023-09-30;02:00;625;1
2023-09-30;11:00;537;5262
2023-09-30;14:00;462;6216
2023-09-30;15:00;529;5709
2023-09-30;17:00;619;3040
2023-09-01;02:00;4797;1
2023-09-01;09:00;5061;2668
2023-09-01;16:00;2312;5140
2023-09-01;18:00;1462;2103
2023-09-01;23:00;1423;1
2023-09-02;00:00;1669;1
2023-09-02;01:00;1875;1
2023-09-02;09:00;1128;2210
2023-09-02;10:00;1045;3501
2023-09-02;15:00;1434;4789
2023-09-03;03:00;3466;1
2023-09-03;07:00;2949;122
2023-09-03;10:00;1361;4465
2023-09-03;17:00;3741;3848
2023-09-03;18:00;4687;2190
2023-09-03;20:00;6230;38
2023-09-03;22:00;8143;1
2023-09-04;05:00;7211;3
2023-09-04;07:00;7447;122
2023-09-04;10:00;3760;4338
2023-09-04;16:00;5656;5158
2023-09-04;18:00;5983;1999
2023-09-04;22:00;7581;1
2023-09-05;02:00;6626;1
2023-09-05;07:00;6592;106
2023-09-05;18:00;838;1912
2023-09-05;19:00;1052;537
2023-09-06;02:00;2749;1
2023-09-06;08:00;2093;1032
2023-09-06;09:00;1426;2687
2023-09-06;15:00;902;6186
2023-09-06;19:00;1385;520
2023-09-07;00:00;2978;1
2023-09-07;11:00;819;5918
2023-09-07;12:00;823;6620
2023-09-07;14:00;906;6756
2023-09-07;18:00;592;1928
2023-09-07;19:00;589;512
2023-09-08;01:00;1178;1
2023-09-08;11:00;477;5750
2023-09-08;12:00;446;6504
2023-09-08;13:00;465;6795
2023-09-08;14:00;534;6685
2023-09-08;15:00;572;6242
2023-09-08;19:00;783;501
2023-09-08;21:00;1525;2
2023-09-08;22:00;1774;1
2023-09-08;23:00;1934;1
2023-09-09;03:00;1743;1
2023-09-09;05:00;2071;3
2023-09-09;07:00;2161;89
2023-09-09;08:00;2019;1009
2023-09-09;14:00;808;6884
2023-09-09;19:00;979;466
2023-09-09;20:00;1525;10
2023-09-09;21:00;2322;3
2023-09-09;22:00;3018;2
2023-09-10;12:00;1718;6546
2023-09-11;07:00;1404;75
2023-09-11;08:00;1432;818
2023-09-11;14:00;1589;5503
2023-09-11;23:00;2202;1
2023-09-12;02:00;1535;1
2023-09-12;03:00;1074;1
2023-09-12;05:00;580;2
2023-09-12;06:00;522;2
2023-09-12;07:00;633;52
2023-09-12;11:00;409;3543
2023-09-12;14:00;1104;3782
2023-09-12;15:00;1824;3177
2023-09-12;16:00;1627;2753
2023-09-12;18:00;1475;1032
2023-09-12;23:00;1485;1
2023-09-13;00:00;1364;1
2023-09-13;08:00;1108;471
2023-09-13;15:00;972;4342
2023-09-13;20:00;1330;6
2023-09-14;09:00;514;2506
2023-09-14;11:00;277;5618
2023-09-14;14:00;204;5922
2023-09-14;16:00;227;4670
2023-09-15;04:00;2699;2
2023-09-15;05:00;2812;3
2023-09-15;10:00;1402;4464
2023-09-16;03:00;3617;1
2023-09-16;04:00;3168;1
2023-09-16;06:00;2637;3
2023-09-16;08:00;2792;476
2023-09-16;11:00;3381;3719
2023-09-17;01:00;2721;1
2023-09-17;04:00;2738;1
2023-09-17;09:00;2988;1518
2023-09-17;11:00;2487;3980
2023-09-17;15:00;2699;3241
2023-09-17;18:00;2992;722
2023-09-17;22:00;4876;1
2023-09-18;09:00;6523;1694
2023-09-18;10:00;6760;3033
2023-09-18;12:00;8431;4660
2023-09-18;16:00;10767;3433
2023-09-18;19:00;8892;227
2023-09-18;21:00;7959;1
2023-09-18;22:00;7606;1
2023-09-19;02:00;3788;1
2023-09-19;09:00;5493;2298
2023-09-19;14:00;6883;3566
2023-09-19;19:00;5907;243
2023-09-20;00:00;6871;1
2023-09-20;03:00;4304;1
2023-09-20;05:00;4541;3
2023-09-20;06:00;6347;4
2023-09-20;12:00;9820;4706
2023-09-20;14:00;7336;2575
2023-09-20;19:00;8385;190
2023-09-20;21:00;10256;1
2023-09-21;04:00;8551;1
2023-09-21;14:00;5453;2310
2023-09-21;17:00;6014;1372
2023-09-21;20:00;5699;1
2023-09-22;02:00;7967;1
2023-09-22;03:00;7727;1
2023-09-22;12:00;6812;4932
2023-09-22;15:00;8758;4703
2023-09-22;17:00;8510;2689
2023-09-22;20:00;5203;1
2023-09-22;21:00;5768;1
2023-09-23;13:00;2328;5660
2023-09-23;16:00;2628;4467
2023-09-23;20:00;1074;3
2023-09-23;22:00;1108;1
2023-09-24;00:00;1569;1
2023-09-24;01:00;1802;1
2023-09-24;02:00;1981;1
2023-09-24;07:00;3514;27
2023-09-24;13:00;3206;4266
2023-09-24;16:00;3844;5007
2023-09-24;18:00;3661;1565
2023-09-24;22:00;6862;1
2023-09-24;23:00;6844;1
2023-09-25;07:00;2227;28
2023-09-25;16:00;206;5012
2023-09-25;21:00;534;2
2023-09-25;22:00;879;1
2023-09-25;23:00;1144;1
2023-09-26;09:00;2582;2494
2023-09-26;10:00;1510;4197
2023-09-26;12:00;902;6284
2023-09-26;13:00;787;6496
2023-09-26;22:00;914;1
2023-09-27;06:00;988;4
2023-09-27;08:00;2123;674
2023-09-27;13:00;2958;6003
2023-09-27;14:00;3464;5541
2023-09-27;16:00;4137;3425
2023-09-28;12:00;1002;5625
2023-09-28;13:00;1452;5922
2023-09-28;19:00;2438;111
2023-09-29;02:00;8013;1
2023-09-29;07:00;8275;15
2023-09-29;08:00;8229;534
2023-09-30;00:00;1145;1
2023-09-30;05:00;742;1
2023-09-30;09:00;922;2143
2023-09-30;16:00;597;4647
2023-10-01;00:00;1742;1
2023-10-01;03:00;2857;1
2023-10-01;07:00;2405;14
2023-10-01;22:00;2617;1
2023-10-02;00:00;2742;1
2023-10-02;02:00;2227;1
2023-10-02;10:00;2337;4156
2023-10-03;09:00;8406;1187
2023-10-03;10:00;8761;2194
2023-10-03;12:00;10400;3520
2023-10-03;16:00;8683;3243
2023-10-03;17:00;7934;2132
2023-10-04;04:00;2623;1
2023-10-04;05:00;2528;3
2023-10-04;07:00;2484;13
2023-10-04;08:00;2393;480
2023-10-04;10:00;1239;3890
2023-10-04;12:00;1388;5748
2023-10-04;21:00;1498;1
2023-10-04;22:00;1487;1
2023-10-05;08:00;1046;458
2023-10-05;16:00;300;4307
2023-10-05;17:00;265;2683
2023-10-05;21:00;864;1
2023-10-05;23:00;1340;1
2023-10-06;02:00;1378;1
2023-10-06;03:00;1301;1
2023-10-06;16:00;988;4715
2023-10-06;22:00;1779;1
2023-10-07;03:00;1799;1
2023-10-07;07:00;2194;9
2023-10-07;18:00;1707;877
2023-10-07;21:00;3252;1
2023-10-08;01:00;2769;1
2023-10-08;05:00;1104;2
2023-10-08;15:00;347;5564
2023-10-08;18:00;199;793
2023-10-09;16:00;416;4216
2023-10-09;17:00;375;2503
2023-10-09;20:00;615;1
2023-10-10;00:00;633;1
2023-10-10;03:00;793;1
2023-10-10;17:00;1283;2527
2023-10-11;00:00;2274;1
2023-10-11;03:00;2536;1
2023-10-11;05:00;2554;2
2023-10-11;09:00;3119;1721
2023-10-11;10:00;2196;3505
2023-10-11;15:00;3647;5310
2023-10-11;19:00;6574;15
2023-10-12;03:00;4595;1
2023-10-12;06:00;4275;3
2023-10-12;09:00;4889;1517
2023-10-12;21:00;3351;1
2023-10-12;23:00;4205;1
2023-10-13;00:00;5021;1
2023-10-13;01:00;6018;1
2023-10-13;03:00;8075;1
2023-10-13;07:00;12261;4
2023-10-13;08:00;12414;237
2023-10-13;11:00;12060;4077
2023-10-13;21:00;15616;1
2023-10-14;03:00;11068;1
2023-10-14;09:00;3384;854
2023-10-14;14:00;3777;3141
2023-10-14;19:00;1857;5
2023-10-14;20:00;1785;1
2023-10-15;02:00;2505;1
2023-10-15;10:00;2463;3452
2023-10-15;14:00;2942;5156
2023-10-15;16:00;2657;3016
2023-10-15;18:00;2835;337
2023-10-16;00:00;5791;1
2023-10-16;04:00;6218;1
2023-10-16;09:00;6672;1039
2023-10-16;18:00;6892;333
2023-10-17;19:00;9558;3
2023-10-18;04:00;10566;0
2023-10-18;05:00;10993;1
2023-10-18;20:00;12924;1
2023-10-19;05:00;8965;2
2023-10-19;11:00;8501;1762
2023-10-19;14:00;8105;1910
2023-10-20;05:00;4296;2
2023-10-20;06:00;3978;1
2023-10-20;08:00;4468;46
2023-10-20;10:00;5439;1110
2023-10-20;16:00;6392;1474
2023-10-20;21:00;9543;1
2023-10-21;01:00;12947;1
2023-10-21;13:00;16345;4554
2023-10-21;17:00;15427;1469
2023-10-21;19:00;14959;3
2023-10-01;04:00;2802;2
2023-10-21;22:00;13604;1
2023-10-01;06:00;2382;4
2023-10-22;02:00;9603;1
2023-10-01;23:00;2789;1
2023-10-22;03:00;8774;1
2023-10-02;01:00;2512;1
2023-10-22;04:00;8020;1
2023-10-02;03:00;2295;1
2023-10-22;05:00;7442;2
2023-10-02;05:00;2447;3
2023-10-22;06:00;7037;3
2023-10-02;07:00;3036;13
2023-10-22;08:00;6435;166
2023-10-02;09:00;3186;2270
2023-10-22;10:00;4933;2605
2023-10-02;12:00;1900;6175
2023-10-22;12:00;4492;3986
2023-10-02;13:00;2098;6467
2023-10-22;15:00;3448;3523
2023-10-02;16:00;3108;4640
2023-10-22;16:00;2892;2724
2023-10-02;18:00;3853;988
2023-10-22;17:00;2397;1459
2023-10-03;06:00;8542;2
2023-10-22;21:00;2948;1
2023-10-03;07:00;8907;9
2023-10-23;00:00;4220;1
2023-10-03;11:00;9835;2978
2023-10-23;12:00;7026;2167
2023-10-03;18:00;6484;760
2023-10-23;18:00;4628;142
2023-10-04;11:00;1177;5140
2023-10-24;06:00;4278;2
2023-10-05;00:00;1404;1
2023-10-24;08:00;4894;40
2023-10-05;01:00;1488;1
2023-10-24;10:00;4667;1755
2023-10-05;11:00;322;5197
2023-10-24;14:00;5775;3897
2023-10-05;12:00;391;5998
2023-10-24;20:00;5058;1
2023-10-05;13:00;425;6249
2023-10-06;06:00;1370;4
2023-10-06;07:00;1433;10
2023-10-06;10:00;967;4292
2023-10-06;11:00;711;5656
2023-10-06;13:00;964;6648
2023-10-06;14:00;1025;6477
2023-10-07;06:00;1883;4
2023-10-07;09:00;2175;2241
2023-10-07;20:00;2764;2
2023-10-08;04:00;1359;1
2023-10-08;13:00;286;6394
2023-10-08;14:00;315;6181
2023-10-08;17:00;248;2634
2023-10-08;21:00;716;1
2023-10-08;22:00;897;1
2023-10-09;00:00;1050;1
2023-10-09;02:00;1336;1
2023-10-09;07:00;1125;8
2023-10-09;10:00;538;3698
2023-10-09;13:00;317;6215
2023-10-10;04:00;834;1
2023-10-10;09:00;1427;1832
2023-10-10;10:00;1392;3739
2023-10-10;12:00;743;5993
2023-10-10;13:00;895;6261
2023-10-11;02:00;2474;1
2023-10-11;12:00;1787;5866
2023-10-11;17:00;4665;2372
2023-10-11;20:00;7762;1
2023-10-11;23:00;7223;1
2023-10-12;02:00;4679;1
2023-10-12;10:00;4273;3081
2023-10-12;13:00;3919;5121
2023-10-12;16:00;4642;3487
2023-10-12;17:00;3882;1969
2023-10-13;02:00;7344;1
2023-10-13;10:00;11939;3023
2023-10-13;13:00;12638;4872
2023-10-13;14:00;13356;4485
2023-10-13;18:00;14651;280
2023-10-13;19:00;15051;4
2023-10-13;20:00;15509;1
2023-10-14;07:00;5631;4
2023-10-14;11:00;2651;2789
2023-10-14;12:00;3004;3422
2023-10-14;16:00;3610;2156
2023-10-14;23:00;1592;1
2023-10-15;00:00;1831;1
2023-10-15;03:00;2756;1
2023-10-15;09:00;3172;1652
2023-10-15;23:00;5639;1
2023-10-16;01:00;5884;1
2023-10-16;05:00;6314;2
2023-10-16;20:00;9853;1
2023-10-16;21:00;9942;1
2023-10-17;03:00;7418;1
2023-10-17;06:00;6854;2
2023-10-17;07:00;7114;3
2023-10-17;10:00;4834;1948
2023-10-17;13:00;3929;4061
